,Datetime,TweetId,Texto,Username,Idioma,Palavra,UserDescription,UserDescriptionRaw,FriendsCount,Status,Retweet,Quoted
751,2018-10-07 13:09:56+00:00,1048923380790022144,"Mamãe é muito de infra mds, a bicha aqui trocando as fechadura da porta",porrapiel,pt,bicha,Qui lhombreessa?,Qui lhombreessa?,389,10804,,
752,2018-10-07 13:06:16+00:00,1048922455325196289,"acordei com a voz da minha madrinha lá em baixo, pensa numa bicha que grita",lawrenzjulia,pt,bicha,,,469,12353,,
753,2018-10-07 13:05:57+00:00,1048922376312901632,"Noiva 🖤: bicha bonita, é bicha odiada
já dizia um filosofo ai",GabiGasspar,pt,bicha,+021 ☀️,+021 ☀️,802,45543,,
754,2018-10-07 13:04:48+00:00,1048922088046825473,@cateblanxt bicha muda,badbyerx,pt,bicha,futilidades e mulheres de meia idade,futilidades e mulheres de meia idade,1188,158779,,
755,2018-10-07 13:01:18+00:00,1048921207205187584,"não tem argumento pra discutir com gay que vota em bolsonaro além de ""bicha vc é burra?????""",_guilhermoso,pt,bicha,neta da gay que dançou ariana grande em cima do ônibus,neta da gay que dançou ariana grande em cima do ônibus,491,42533,,
756,2018-10-07 13:00:06+00:00,1048920904422576129,Bicha pare de se passar ta parecendo eu mulher te situa,malucinacao,pt,bicha,quiero ser feliz pero el capitalismo no me deja,quiero ser feliz pero el capitalismo no me deja,242,33792,,
757,2018-10-07 12:57:44+00:00,1048920308516868097,Não esqueçam que bicha burra nasce hetero e fascista,ALIENIETZSCHE,pt,bicha,caos reina,caos reina,781,47852,,
758,2018-10-07 12:57:19+00:00,1048920204653338624,@carsdardo Fabrício rosa bicha,MaiksonSousa,pt,bicha,"vc não vai me conquistar com seu rádio de pilha, eu quero um som que abala um carro de corrida!
IG: instagram.com/maiksonsousa","vc não vai me conquistar com seu rádio de pilha, eu quero um som que abala um carro de corrida!
IG: https://t.co/lEaffb6Fjl",437,13696,,
759,2018-10-07 12:57:00+00:00,1048920125246791680,"depois de muito pensar, meu look pra essas eleições foi de unfriendly uber bicha futurista bem aqui do alto dos meus 1,80m",JUNIORJAYJUNE,pt,bicha,i don’t have enough clothes to dress all of the people i’ve become,i don’t have enough clothes to dress all of the people i’ve become,531,60182,,
760,2018-10-07 12:55:15+00:00,1048919684882595840,@Angelicaph19 Bicha eu não sei kkkkkkk mt informação p minha cabeça,palomabolinda,pt,bicha,odeio visitas,odeio visitas,284,66644,,
761,2018-10-07 12:50:13+00:00,1048918416504115201,"@Bruna1604bp @emillyaraujoof O melhor que nem precisou estudar... a bicha tem mansão, helicóptero, homens poderosos, jatinhos a disposição. E o povo chato ainda quer que ela estude😉",Lolinhha,pt,bicha,,,35,84144,,
762,2018-10-07 12:47:01+00:00,1048917611495530496,@gottabekind omg bicha noa faça isso,gumpstars,pt,bicha,pestooooo,pestooooo,1281,5040,,
763,2018-10-07 12:44:28+00:00,1048916971256000512,@nobre_stephany Bicha otaria kkkkkkk,_lolopes,pt,bicha,,,513,6244,,
764,2018-10-07 12:42:06+00:00,1048916374658199552,"A bicha é alérgica, intolerante a lactose e vegetariana kkkkkkk

Praticamente não tá comendo nada pq os filho da puta pegam a comida dela https://t.co/7Hoc8EqspX",KaahCs_,pt,bicha,"A louca dos ship's.

♑️","A louca dos ship's.

♑️",372,289811,,https://twitter.com/KaahCs_/status/1048916058009214976
765,2018-10-07 12:40:39+00:00,1048916009359495169,"Mana. E essa galera que vem votar com maquiagem verde e amarela? Tenha noção, BichÁ.",ytaloxruan,pt,bicha,"Com tantas coisas para ser nessa vida, eu escolhi ser nutricionista e de boas.","Com tantas coisas para ser nessa vida, eu escolhi ser nutricionista e de boas.",953,85058,,
766,2018-10-07 12:40:02+00:00,1048915856275767296,@boorigoni esequeceu do fuso horário sua bicha,rafasabio_,pt,bicha,"Para me entender rápido, duas palavras: triste e tranquilo","Para me entender rápido, duas palavras: triste e tranquilo",254,8939,,
767,2018-10-07 12:37:12+00:00,1048915142866558976,@maaaffz Ai desculpa sua bicha ofendida,BeatrizLino4,pt,bicha,,,111,28767,,
768,2018-10-07 12:36:28+00:00,1048914959168671745,"Eu tenho muito orgulho de ser a bicha afeminada que eu sou mas muitas vezes me sinto impotente, como se nada do que eu fizesse de bom na minha vida pudesse dar orgulho pra ela",mateu5o,pt,bicha,Militância • Peitão de plástico da Pabllo Vittar • LGBTs (povo animado 🤩🏳️‍🌈) • Psicologia ✊🏽✊🏾✊🏿,Militância • Peitão de plástico da Pabllo Vittar • LGBTs (povo animado 🤩🏳️‍🌈) • Psicologia ✊🏽✊🏾✊🏿,564,27297,,
769,2018-10-07 12:32:18+00:00,1048913908373884928,"Cheio de bicha incubada com a camisa do coiso aqui na minha seção, devia ter trazido um pinico de cocô",iggistar,pt,bicha,Ex-Hannah Montana,Ex-Hannah Montana,258,11050,,
770,2018-10-07 12:30:13+00:00,1048913386178838528,"@Borralho_ Ow bicha
Votem consciente
#DomingoDetremuraSDV",GlossxDe,pt,bicha,"Servidor Público, Gay, Petista, #EsquerdasegueEsquerda ☭","Servidor Público, Gay, Petista, #EsquerdasegueEsquerda ☭",22555,24290,,
771,2018-10-07 12:29:22+00:00,1048913171917017090,PQP que bicha chato do caralho https://t.co/paLtuj40Ov,czardofogo,pt,bicha,"nessa @ tem putaria, política, meme e muitos RTs 

📸 instagram.com/marcelohceh
😹 curiouscat.me/marcelohceh","nessa @ tem putaria, política, meme e muitos RTs 

📸 https://t.co/m4S8L2OZCI
😹 https://t.co/CeCJsv2Vzh",4803,167955,,
772,2018-10-07 12:25:16+00:00,1048912137232556032,"Bicha burra nasce hetero mesmo, essas eleições só me confirmaram isso",xxduth,pt,bicha,Doce mistério,Doce mistério,443,86260,,
773,2018-10-07 12:23:38+00:00,1048911726178193408,A bicha não dava mais um pio,medellinmell,pt,bicha,Transcenda-se,Transcenda-se,311,38467,,
774,2018-10-07 12:22:01+00:00,1048911320148578304,"a bicha nao me segue mas vive visualizando meus storys 

gata nao to entendendo",evakaralho,pt,bicha,triste em tempo integral,triste em tempo integral,53,3472,,
775,2018-10-07 12:20:51+00:00,1048911026702438400,"fui no meirelles achando que eu votava lá e eu votava no Mercedes
bicha lerda",rqlcastro,pt,bicha,twitter é meu diário e eu só falo merda e reclamo da vida.,twitter é meu diário e eu só falo merda e reclamo da vida.,284,12145,,
776,2018-10-07 12:18:58+00:00,1048910552368664576,"@amolmjge parabens pelo seu juizo maravilhoso bicha
#MPN #JoaoGuilherme",kamzglp,pt,bicha,"ah
jura","ah
jura",19,1433,,
777,2018-10-07 12:18:56+00:00,1048910544353353728,"@BrubsaLovatic @beforeshawnm Vc como pessoa deixa o fanatismo de lado, abra sua mente E aceite q 99% é muita coisa. Aceita q sua bicha é manipuladora e precisa de tratamento",stylesbrs,pt,bicha,,,20,1362,,
778,2018-10-07 12:17:22+00:00,1048910151426760705,"Uma pessoa que prega o amor, e mimimimi com um discurso de ódio tão grande, chamei de hipócrita a bicha subiu nas tamanca",tu4ne,pt,bicha,Quando bater a saudade olha aqui pra cima - H. ♥,Quando bater a saudade olha aqui pra cima - H. ♥,626,19911,,
779,2018-10-07 12:10:59+00:00,1048908543922003968,oi bb= oi bicha burra,fullyjisoo,pt,bicha,n to p ngm,n to p ngm,1993,146553,,
780,2018-10-07 12:05:53+00:00,1048907261555462144,@jescosta03 A bicha já acordou trabalhada no deboche heim kkkkkkkkk,euaquidenovo8,pt,bicha,,,335,14733,,
781,2018-10-07 12:04:41+00:00,1048906958261108736,"Quando  os vizinhos ou eleitores do bolso lixo reclamam do volume do som, a bicha faz mexmoo. Luck Chaghas Cristiano de Barros Nilson Nunes Lucas Malta Allex Barros Nadson Silva 😂😂 https://t.co/9vdK78otta",Rafael__Soares,pt,bicha,instagram: @faels__,instagram: @faels__,177,2564,,
782,2018-10-07 12:02:33+00:00,1048906423399276545,@BTSNewsBrasil @BTS_twt Bicha cagada de sorte viu 😩❤,Raan3ry,pt,bicha,지민아... 사랑해! 💜 하아네리 🦋 (𝐴𝑟𝑚𝑦 / 𝐵𝑒𝑙𝑖𝑒𝑏𝑒𝑟 / 𝐹𝑎𝑛𝑓𝑜𝑟𝑐𝑒 (𝐺𝐼𝑅𝐿𝐾𝐼𝑁𝐷) / 𝐻𝑎 𝑆𝑢𝑛𝑔𝑤𝑜𝑜𝑛 / 𝑁𝑖-𝑘𝑖 & 𝑁𝑖𝑐𝘩𝑜𝑙𝑎𝑠) ⁷,지민아... 사랑해! 💜 하아네리 🦋 (𝐴𝑟𝑚𝑦 / 𝐵𝑒𝑙𝑖𝑒𝑏𝑒𝑟 / 𝐹𝑎𝑛𝑓𝑜𝑟𝑐𝑒 (𝐺𝐼𝑅𝐿𝐾𝐼𝑁𝐷) / 𝐻𝑎 𝑆𝑢𝑛𝑔𝑤𝑜𝑜𝑛 / 𝑁𝑖-𝑘𝑖 & 𝑁𝑖𝑐𝘩𝑜𝑙𝑎𝑠) ⁷,1478,98627,,
783,2018-10-07 11:57:04+00:00,1048905040755404800,A bicha começou a dizer que o Brasil tava afundado em divida por causa do socialismo (???) pq no governo militar a economia era maravilhosa e era isso que importava pra ele ele não ligava pra censura não ligava pra nada disso e como podíamos educar nossos filhos politicamente se,annapaulaaa,pt,bicha,☻,☻,524,76061,,
784,2018-10-07 11:56:15+00:00,1048904838879334401,"A bicha no Jérôme me dando cotovelada na pista cheia achando que eu não ia revidar. 

ABÔR eu sou do Rio. Barraco, confusão e tiroteio fazem parte do meu DNA.",rafaourives,pt,bicha,"Penso, logo surto.

Stylist, produtor de moda e figurinista.

Historiador da arte - UERJ","Penso, logo surto.

Stylist, produtor de moda e figurinista.

Historiador da arte - UERJ",1303,64281,,
785,2018-10-07 11:53:45+00:00,1048904207682744321,@maaaffz @cintiaelias_ Sua bicha feia,BeatrizLino4,pt,bicha,,,111,28767,,
786,2018-10-07 11:53:21+00:00,1048904105924722689,"@BatiistaLucas_ A bicha é magra de ruim kkkkkk 😂 Raphael sempre se dá bem não sou fã dessas besteiras , sempre deixo , batata já é certo não gosto eu dou inteira ! Kkkkkkkkk",JuMeneses25,pt,bicha,"mamãe do Gui 👦
pisciana ♓
1994 🙋🏻‍♀️
Carioca da gema -RJ 📌
professora e auxiliar de secretaria 👩
estudante de pedagogia 👩🏻‍🏫
casada 💍
Flamenguista ⚫🔴","mamãe do Gui 👦
pisciana ♓
1994 🙋🏻‍♀️
Carioca da gema -RJ 📌
professora e auxiliar de secretaria 👩
estudante de pedagogia 👩🏻‍🏫
casada 💍
Flamenguista ⚫🔴",300,9548,,
787,2018-10-07 11:43:14+00:00,1048901560732979201,"@fuckitcaesar Bicha, sonhei. E foi bom.",viniresende,pt,bicha,Ele+dele;,Ele+dele;,290,56104,,
788,2018-10-07 11:39:48+00:00,1048900697146761216,Yasmin e eu votamos no mesmo lugar mas quem disse que bicha acorda??? Kkkkkkkk,larimnj,pt,bicha,RJ 👙 Tia de 5 e mais 1 a caminho | Dinda do Gael 👶🏻 Administração 📉 @_studioslarisnails 💅🏽,RJ 👙 Tia de 5 e mais 1 a caminho | Dinda do Gael 👶🏻 Administração 📉 @_studioslarisnails 💅🏽,154,11898,,
789,2018-10-07 11:39:09+00:00,1048900532792963072,minha irmã fez uma colinha pra minha mãe daí eu risquei o 17 e escrevi 12 em cima a bicha vai ter um surto quando ver kkkkkkkkkkkkkkkkkk,tomiokki,pt,bicha,kim taehyung made me do it,kim taehyung made me do it,708,25777,,
790,2018-10-07 11:36:21+00:00,1048899827487191042,"Minha mae me decepcionou mtu soltando uma dessa hj
""Percebi q sou homofobica sim, viado bom é  bicha morta ""
Enquanto eu to bem aq indo contra minha família toda votando no Boulos",byLayree,pt,bicha,"♈ ig: @bylarilawliet • Perfil de piadas auto depreciativas, bird posts, surtos, dedo no Who e gritaria. WWTDD《Portal ▪︎ Danganronpa ▪︎ LOL》☂︎","♈ ig: @bylarilawliet • Perfil de piadas auto depreciativas, bird posts, surtos, dedo no Who e gritaria. WWTDD《Portal ▪︎ Danganronpa ▪︎ LOL》☂︎",1605,38336,,
791,2018-10-07 11:34:01+00:00,1048899243740737538,@afonso_and @CHINA47352708 Cala te sua bicha chata 😂😂,BarbzS24,pt,bicha,ig: barbarasousaa0 // UM Engineering Student 🎓,ig: barbarasousaa0 // UM Engineering Student 🎓,382,11277,,
792,2018-10-07 11:21:54+00:00,1048896191465971713,@Alexandre_Ernst A bicha ficou nervosa!!! kkkkk,elderlei,pt,bicha,"Engenheiro, Capitalista, Liberal, Patriota.","Engenheiro, Capitalista, Liberal, Patriota.",4986,37078,,
793,2018-10-07 11:19:52+00:00,1048895678951432192,Fui pesquisar o perfil da tal bicha Augustin que apoia o Salnorabo e encontrei o perfil de um boy que me deu um orgasmo anos atrás. kkkkkkk,JuniorA_,pt,bicha,"Cadeia pra mim é hotel, e os policial os garçom","Cadeia pra mim é hotel, e os policial os garçom",1116,34401,,
794,2018-10-07 11:15:37+00:00,1048894612587335685,"O QUE TÁ ACONTECENDO, MIRELA CORRE AQUI BICHA",biancacamara,pt,bicha,,,388,48284,,
795,2018-10-07 11:13:00+00:00,1048893953028837377,@domenicash BICHA KKKKK,anaraissans,pt,bicha,tentando bem como todo brasileiro sem carisma (she/they),tentando bem como todo brasileiro sem carisma (she/they),585,40722,,
796,2018-10-07 11:08:01+00:00,1048892700609728513,"Gente sinceramente a mulher tá se humilhando se eu fosse ela já tinha expulsado o fdp e acabou, mas a bicha já tá tão dependente e tá falando que ele bate nele e que ela é chifruda mas que ama ele, só falta perdoar agr",howslare,pt,bicha,só reclamo da vida msm pq sou estudante de medicina na unirio,só reclamo da vida msm pq sou estudante de medicina na unirio,147,27977,,
797,2018-10-07 11:05:44+00:00,1048892125826441216,A bicha ficou super ofendida pq vi ela postando sobre o coisa ruim e lembrei ela que ela é viada haha 🤷🏿‍♀️,emissymo,pt,bicha,"surtos nada leves e sem tênis, pois odeio sentir meus pés abafados.","surtos nada leves e sem tênis, pois odeio sentir meus pés abafados.",182,97496,,
798,2018-10-07 10:59:42+00:00,1048890607203176450,"Esperar minha mãe p votar é uor queria me livrar logo,mas a bicha demora 8 anos p acordar",guacyassis,pt,bicha,,,562,93588,,
799,2018-10-07 10:51:37+00:00,1048888570289823750,"@truedesastre eu tbm bicha, amo que é só atravessar a rua pra votar kkkk https://t.co/shb5FvyNFl",artronys,pt,bicha,o baiano mais carioca do brasil | aspirante a artista • EBA UFRJ • portfólio: behance.net/artronys • fu/dido,o baiano mais carioca do brasil | aspirante a artista • EBA UFRJ • portfólio: https://t.co/L67hRKXPZj • fu/dido,842,35613,,
800,2018-10-07 10:51:24+00:00,1048888518695690240,@hicapeleti Bicha sortuda! Hahaha A minha é toda esquisita. Mas dps que eu tirei demais ela nao cresceu da mesma forma,wah_,pt,bicha,,,1516,51433,,
801,2018-10-07 10:50:44+00:00,1048888349547749379,@srtaphalange bicha abre o app e por seus dados só isso que já abre o etitulo,mvtevs,pt,bicha,"meu trabalho em:
behance.net/mtvisao","meu trabalho em:
https://t.co/0tJtePtLtw",953,187480,,
802,2018-10-07 10:42:56+00:00,1048886387158802432,@wtfdidi aí que uô bicha,orodrigof,pt,bicha,,,33,61223,,
803,2018-10-07 10:38:18+00:00,1048885218290143233,"Ooo bicha feia que eu estava naquele dia, estava mais feia que o normal",xuliaj,pt,bicha,oque pensa que eu sou se não sou oque pensou ? 📷 juliaalmeida.a,oque pensa que eu sou se não sou oque pensou ? 📷 juliaalmeida.a,172,21848,,
804,2018-10-07 10:31:23+00:00,1048883478073430016,@GalvaoAzevedo Bicha a minha tmb skammfkaf eu to cm mta cara de maconheira mskgkakf nem lembrava da foto,beamendonn,pt,bicha,Jedes herz ist eine revolutionäre zelle,Jedes herz ist eine revolutionäre zelle,218,8327,,
805,2018-10-07 10:17:45+00:00,1048880050697883648,"Foi pro Rio com minha mae sem nem me da ideia hahaha, e nem me pediu kkkk... So tem 5 anos a bicha",Gabriela_luse,pt,bicha,"♡ Luna, Serena, Eliza ♡
  Vl.X.XlX ❤","♡ Luna, Serena, Eliza ♡
  Vl.X.XlX ❤",202,3461,,
806,2018-10-07 10:13:15+00:00,1048878917027811328,"@GFiuza_Oficial Meu voto é sem ódio - cala boca macho escroto, cagão, covarde, machista, homofóbico, fascista, nazista, está borrando nas calças, macho fake, covarde, nojento, frouxo, corno, fdp, analfabeto, vai estudar história canalha, vagabundo, bicha louca, bumbum guloso - eu voto sem ódio!",itapress1,pt,bicha,Brasileiro que paga todos os impostos que me são impostos. Não sou filiado a nenhuma organização criminosa - Deboche e zoeira é minha alegria,Brasileiro que paga todos os impostos que me são impostos. Não sou filiado a nenhuma organização criminosa - Deboche e zoeira é minha alegria,622,13255,,
807,2018-10-07 10:09:42+00:00,1048878021908860930,@carllacardosso @perllareal A bicha e puta e não é de agora q anda com homem casado kkkk,LaryPer13117186,pt,bicha,Instagram: Larissapereira_nails,Instagram: Larissapereira_nails,145,359,,
808,2018-10-07 10:09:38+00:00,1048878006293417985,"Passagem (só de ida) pro Chile 1200 reais pra agosto do ano que vem 
Já tô treinando meu espanhol 
Hola que tal 
Chicos e chicas 
Yo soy una bicha exiliada de brasil",srkingkong,pt,bicha,"Bitch it's King Kong, yes, I'm King Kong
- postagem daqui n reflete na firma - sou cachorra sou gatinha mas só aqui no site mesmo","Bitch it's King Kong, yes, I'm King Kong
- postagem daqui n reflete na firma - sou cachorra sou gatinha mas só aqui no site mesmo",943,251337,,
809,2018-10-07 10:03:10+00:00,1048876380610605058,mano a ana dormiu 6 da manhã kkkkkkkk bicha doida da porra,whyragnarok,pt,bicha,ANTI DC,ANTI DC,87,45253,,
810,2018-10-07 09:52:23+00:00,1048873666820395009,@22rubis bicha me passa o contato sim que pode ser útil,TransHusko,pt,bicha,«a dor é crônica mas a bunda é icônica» | 33 | 🏳️‍🌈⚔️⚧️ | bi/pan | T💉2015 ( ele/dele/-o ),«a dor é crônica mas a bunda é icônica» | 33 | 🏳️‍🌈⚔️⚧️ | bi/pan | T💉2015 ( ele/dele/-o ),1592,107898,,
811,2018-10-07 09:09:45+00:00,1048862935836188673,@DrTelaskoAvara @TVMaresol cavalo agnaldo mt melhor q o senhor sua bicha velha,gustavo_ffr,pt,bicha,parmera e cs go,parmera e cs go,609,50003,,
812,2018-10-07 08:34:42+00:00,1048854116825538560,"Eu acordei às 5:15 pq vou ser mesaria, às 5:20 Bianca acorda apenas para se despedir de mim e fazer declaração de amor matinal... ninguém deve se atrever a me perguntar porque sou tão apaixonada por essa mulher, a bicha é maravilhosa",pretaleveza,pt,bicha,"Sem dinheiro no banco, sem parentes importantes e vindo do interior... 🍂","Sem dinheiro no banco, sem parentes importantes e vindo do interior... 🍂",190,45669,,
813,2018-10-07 08:27:08+00:00,1048852212489830400,"Caralho cheguei a me arrepiar é verdade a bicha é frustada não consegue ter merda nenhuma na vida não tem um namoro decente,o bofe é mal resolvido,não consegue nem o principio de tudo que é um lar uma familia uma casa e um armario cheio!! Tem que ficar em casa de sogra ou mae! https://t.co/z8RlTOEsq2",Nathy_Dantas19,pt,bicha,"Não sou doente pelo vasco , doente é quem não é vasco!! /Pisciana /021/ Dindinha da Manu e do Nick ❣😍","Não sou doente pelo vasco , doente é quem não é vasco!! /Pisciana /021/ Dindinha da Manu e do Nick ❣😍",1236,6751,,
814,2018-10-07 08:08:21+00:00,1048847485609955328,"@Arthurrvalenca bicha eu acabei stalkeamdo vc nessa tour da sua bad, desculpa invadir sua privacidade. Mas bicha, a gente tá vivendo numa sociedade que os amigos que a gente tem, do nada dão as costas pra gente.",LucasSacar,pt,bicha,"nada que eu começo eu consigo terminar, exceto algumas coisas","nada que eu começo eu consigo terminar, exceto algumas coisas",1036,14682,,
815,2018-10-07 08:04:49+00:00,1048846595612168193,"bicha, tu é bonita hein? https://t.co/jgaREvCwge",camilasobria,pt,bicha,,,262,69552,,
816,2018-10-07 07:48:37+00:00,1048842517939200000,@mandsdimartino bicha já vi esse e francamente sem estruturas,jjwrii,pt,bicha,it's behind!!! letterboxd.com/julianeassis/,it's behind!!! https://t.co/48QEdC7MdW,302,43569,,
817,2018-10-07 07:42:53+00:00,1048841075299966976,"é só eu beber casadinha, que a bicha pula e grita kkkk se fuder",millena061,pt,bicha,,,805,24308,,
818,2018-10-07 07:34:58+00:00,1048839081961172994,O bicha linda mds,ferstss,pt,bicha,"insuficiente, feia e chata","insuficiente, feia e chata",559,7396,,
819,2018-10-07 07:33:36+00:00,1048838738128916481,"minha ex era o anti-cristo, a própria incarnação do tinhoso na terra, mas pensa numa bicha lazarenta de gata",asylunx,pt,bicha,quem posta aqui é minha assessoria,quem posta aqui é minha assessoria,916,96994,,
820,2018-10-07 07:33:14+00:00,1048838644927279104,Decorando a escalação do Figueirense pra recitar pros policia da ditadura pra eles n perceberem q sou uma bicha básica,the_luiser,pt,bicha,,,75,4145,,
821,2018-10-07 07:23:30+00:00,1048836197236314112,"@marco_felipe @folha Se até eu que sou a mais bicha e xingo todo mundo de viado na rua, pq ele não pode ?!?!",Curitibaninhx,pt,bicha,"Curitibano, desempregado e preguiçoso 😅","Curitibano, desempregado e preguiçoso 😅",252,50798,,
822,2018-10-07 07:09:35+00:00,1048832693948092416,"nunca vou esquecer do dia que falei sobre pesquisar causas trabalhistas e gente formada em psicologia, com mestrado inclusive, deu a entender que eu deveria adaptar o tema à psicologia pq não é uma temática dela
bicha se manque",_owlways,pt,bicha,alguma personagem de scott pilgrim indo tacar fogo nos racista,alguma personagem de scott pilgrim indo tacar fogo nos racista,417,97876,,
823,2018-10-07 07:00:05+00:00,1048830304490835974,"Eu e Thay chegamos do Mac agora, a bicha ainda trouxe lanche pra comer em casa kkkkkkkkk",Bia_morena01,pt,bicha,"Ainda que minha mente e meu corpo enfraqueçam, Deus é minha força, Ele é tudo oque eu preciso. (Salmo 73:26)Belinha🐶🤍 Insta: morena_bia01📸","Ainda que minha mente e meu corpo enfraqueçam, Deus é minha força, Ele é tudo oque eu preciso. (Salmo 73:26)Belinha🐶🤍 Insta: morena_bia01📸",1072,27175,,
824,2018-10-07 06:40:33+00:00,1048825386853908481,"por favor, não sejam a bicha que fica estalando um leque no ouvido dos outros na balada

NÃO, VOCÊ NÃO TA ARRASANDO, CE TA SENDO INCONVENIENTE, MAL EDUCADO E CAFONA",demonadevour,pt,bicha,"ódio, promiscuidade e degradação /
seso - UFRRJ","ódio, promiscuidade e degradação /
seso - UFRRJ",2616,39737,,
825,2018-10-07 06:31:43+00:00,1048823167433826304,Chego em casa e minha mãe me manda fazer o 4 kkkkk kkk tá louca a bicha,geo99melo,pt,bicha,,,143,9288,,
826,2018-10-07 06:27:46+00:00,1048822172326809600,"@likeneonlghtt É quem é vc que chega aqui ""eai bicha"" achando que me conhece",olenonncer_,pt,bicha,"Todo carinho do mundo para mim é pouco.
Acadêmico de Ciências Sociais - UFSM","Todo carinho do mundo para mim é pouco.
Acadêmico de Ciências Sociais - UFSM",650,17423,,
827,2018-10-07 06:18:40+00:00,1048819880085139457,"Em plena madrugada, eu tô falando de merda com a Sarah, a bicha não presta",paivao104,pt,bicha,Eu sou a pura heresia,Eu sou a pura heresia,444,9294,,
828,2018-10-07 06:14:26+00:00,1048818816875155456,"@luisoficia1 Ué? Vc nunca viu como nós nos tratamos? Bicha, viado, mona, gay, entre outras coisas.",SantoOdebrecht,pt,bicha,"Perfil feito com o intuito de homenagear o maior merendeiro do Brasil. Segue ou vai ficar sem merenda.

Meu número é 17, tá ok?","Perfil feito com o intuito de homenagear o maior merendeiro do Brasil. Segue ou vai ficar sem merenda.

Meu número é 17, tá ok?",97,1467,,
829,2018-10-07 06:12:26+00:00,1048818312052953088,"Sportv aproveita esses jogos atípicos e ficam lendo comentários elogiosos a Suelen o jogo todo, mas em um jogo normal ficam só a bicha analfabeta",Missbronte,pt,bicha,"Serviço Social UFRRJ / Contadora de histórias / Agente Cultural / Literatura, Gênero e Política 📚🤓 / Un suicide collectif de moi-même / INFP-T","Serviço Social UFRRJ / Contadora de histórias / Agente Cultural / Literatura, Gênero e Política 📚🤓 / Un suicide collectif de moi-même / INFP-T",1229,256974,,
830,2018-10-07 06:01:42+00:00,1048815610388520960,Acabei de vê a foto de uma @ no status a bicha tá mais linda que o normal.,AiltonE_,pt,bicha,📚: Medicina Veterinária 👨‍⚕️,📚: Medicina Veterinária 👨‍⚕️,544,22803,,
831,2018-10-07 05:59:13+00:00,1048814988222238720,"Minha mente nunca me obedece, o bicha filha da puta",tiavic13,pt,bicha,"19 anos, São Paulo- SP","19 anos, São Paulo- SP",586,18195,,
832,2018-10-07 05:58:25+00:00,1048814786761379840,@prkmomo sim bicha e tu floodando isso viado,twisce,pt,bicha,NAYEON SOLO,NAYEON SOLO,367,62274,,
833,2018-10-07 05:55:57+00:00,1048814163777212417,A GARAY NO SIMPLES SOCORRO A BICHA NAO PERDOA,florencewelcx,pt,bicha,florence + the machine • volleyball • rap • grande fratello • fofocas europeias,florence + the machine • volleyball • rap • grande fratello • fofocas europeias,1142,200925,,
834,2018-10-07 05:51:10+00:00,1048812960188194816,@markl0st eu vou levar minha cachorra aproveitar que a bicha tá mordendo tudo ela irá me proteger dos lixo kkkkkkkkk,oihobbit,pt,bicha,𝘮𝘦𝘭𝘰𝘥𝘳𝘢𝘮𝘢 ܀ 𝘯𝘧𝘳 ܀ 𝘧𝘰𝘭𝘬𝘭𝘰𝘳𝘦,𝘮𝘦𝘭𝘰𝘥𝘳𝘢𝘮𝘢 ܀ 𝘯𝘧𝘳 ܀ 𝘧𝘰𝘭𝘬𝘭𝘰𝘳𝘦,3443,150593,,
835,2018-10-07 05:42:53+00:00,1048810875124105222,As bicha tudo doida aq,an4diass,pt,bicha,,,358,12200,,
836,2018-10-07 05:40:24+00:00,1048810252441935873,@exercitoRenault a bicha viu a fazenda nova chance muito errado. E ainda vale lembrar do grupo ovelha da farm 6 que TODA SEMANA se votava e além de ganhar a disputa dos grupos a campeã  e a vice sairam de lá kkkkk,sxxdro,pt,bicha,"📺 Noveleiro, realiteiro e quase uma personalidade da Mídia | MKT Digital e falador de neuroses","📺 Noveleiro, realiteiro e quase uma personalidade da Mídia | MKT Digital e falador de neuroses",2976,88556,,
837,2018-10-07 05:38:43+00:00,1048809825973547008,mas a bicha é bonita chego a passar mal,baddestdemetria,pt,bicha,no caminho 🌵,no caminho 🌵,1423,161850,,
838,2018-10-07 05:37:33+00:00,1048809532238049280,"Pessoas a fazer bicha em #Viana para votar para a primeira eleição em #Angola
#Democracia https://t.co/17jZCgg4Go",SINFO_ANGOLA,pt,bicha,"Conta de Paródia, sem vinculo com Estado

Lider da Guerra Memetica de Angola
Se nao gostou do tweet manteiga.","Conta de Paródia, sem vinculo com Estado

Lider da Guerra Memetica de Angola
Se nao gostou do tweet manteiga.",256,9386,,https://twitter.com/ModernConflict/status/1046559984262283264
839,2018-10-07 05:35:54+00:00,1048809117807271936,"@biagredinare @vaidesmaiar Nem o cabelo... kkkkk Aquilo é aplique tbm. Quando a câmera focar nela tu olha a raiz do cabelo e vai ver os nós do aplique. A bicha é toda falsa,mana kkkkkkk",euladynah,pt,bicha,Coerência vc não vê por aqui 💁🏻‍♀️😉,Coerência vc não vê por aqui 💁🏻‍♀️😉,153,9982,,
840,2018-10-07 05:31:27+00:00,1048807998150336513,@Suacrushinha bicha da boca suja,diesgu,pt,bicha,o ser humano anda bem alienado,o ser humano anda bem alienado,58976,109350,,
841,2018-10-07 05:30:53+00:00,1048807856529653760,"uma bicha chapada, tomando caipirinha e com um cigarro de sabor na mão, não quer guerra com ninguem",sagitarionizei,pt,bicha,,,1370,89719,,
